listing_id,date
7947839,2016-03-30
7947839,2016-04-01
7947839,2016-04-03
7947839,2016-04-04
7947839,2016-04-06
7947839,2016-04-08
7947839,2016-04-11
7947839,2016-04-13
7947839,2016-04-15
7947839,2016-04-19
7947839,2016-04-22
7947839,2016-04-25
7947839,2016-04-29
7947839,2016-05-02
7947839,2016-05-07
7947839,2016-05-16
7947839,2016-05-30
7947839,2016-06-11
7947839,2016-06-14
7947839,2016-06-18
7947839,2016-06-20
7947839,2016-06-24
7947839,2016-06-26
7947839,2016-06-28
7947839,2016-07-01
7947839,2016-07-07
7947839,2016-07-09
7947839,2016-07-11
7947839,2016-07-15
7947839,2016-07-18
7947839,2016-07-20
7947839,2016-07-23
7947839,2016-07-25
7947839,2016-07-27
7947839,2016-07-29
7947839,2016-08-04
7947839,2016-08-07
7947839,2016-08-12
7947839,2016-08-14
7947839,2016-08-17
7947839,2016-08-22
7947839,2016-08-24
7947839,2016-08-28
7947839,2016-09-01
7947839,2016-09-03
7947839,2016-09-05
7947839,2016-09-06
7947839,2016-09-07
7947839,2016-09-10
7947839,2016-09-12
7947839,2016-09-13
7947839,2016-09-14
7947839,2016-09-15
7947839,2016-09-18
7947839,2016-09-21
7947839,2016-09-23
7947839,2016-09-25
7947839,2016-09-28
7947839,2016-09-30
7947839,2016-10-02
7947839,2016-10-04
7947839,2016-10-07
7947839,2016-10-09
7947839,2016-10-11
7947839,2016-10-14
7947839,2016-10-16
7947839,2016-10-20
7947839,2016-10-23
7947839,2016-10-26
7947839,2016-10-30
7947839,2016-10-31
7947839,2016-11-01
7947839,2016-11-02
7947839,2016-11-03
7947839,2016-11-07
7947839,2016-11-08
7947839,2016-11-11
7947839,2016-11-18
7947839,2016-11-21
7947839,2016-11-22
7947839,2016-11-23
7947839,2016-11-27
7947839,2016-11-28
7947839,2016-11-30
7947839,2016-12-04
7947839,2016-12-05
7947839,2016-12-11
7947839,2016-12-13
7947839,2016-12-16
7947839,2016-12-18
7947839,2016-12-21
7947839,2016-12-23
7947839,2016-12-25
7947839,2016-12-27
7947839,2016-12-28
7947839,2016-12-29
7947839,2016-12-30
7947839,2017-01-02
7947839,2017-01-05
7947839,2017-01-10
7947839,2017-01-11
7947839,2017-01-15
7947839,2017-01-16
7947839,2017-01-23
7947839,2017-01-27
7947839,2017-01-29
7947839,2017-02-03
7947839,2017-02-05
7947839,2017-02-13
7947839,2017-02-16
7947839,2017-02-20
7947839,2017-02-22
7947839,2017-02-26
7947839,2017-02-28
7947839,2017-03-01
7947839,2017-03-02
7947839,2017-03-03
7947839,2017-03-06
7947839,2017-03-08
7947839,2017-03-10
7947839,2017-03-13
7947839,2017-03-14
7947839,2017-03-16
7947839,2017-03-19
7947839,2017-03-22
7947839,2017-03-27
7947839,2017-04-01
7947839,2017-04-03
7947839,2017-04-04
7947839,2017-04-05
7947839,2017-04-08
7947839,2017-04-12
7947839,2017-04-14
7947839,2017-04-16
7947839,2017-04-17
7947839,2017-04-19
7947839,2017-04-21
7947839,2017-04-30
7947839,2017-05-02
7947839,2017-05-06
7947839,2017-05-10
7947839,2017-05-12
7947839,2017-05-15
7947839,2017-05-19
7947839,2017-05-22
7947839,2017-05-27
7947839,2017-05-29
7947839,2017-06-02
7947839,2017-06-08
7947839,2017-06-12
7947839,2017-06-14
7947839,2017-06-15
7947839,2017-06-18
7947839,2017-06-23
7947839,2017-06-27
7947839,2017-07-01
7947839,2017-07-04
7947839,2017-07-08
7947839,2017-07-09
7947839,2017-07-14
7947839,2017-07-17
7947839,2017-07-24
7947839,2017-07-28
7947839,2017-07-30
7947839,2017-08-04
7947839,2017-08-06
7947839,2017-08-11
7947839,2017-08-14
7947839,2017-08-17
7947839,2017-08-19
7947839,2017-08-23
7947839,2017-08-26
7947839,2017-09-01
7947839,2017-09-04
7947839,2017-09-07
7947839,2017-09-10
7947839,2017-09-13
7947839,2017-09-17
7947839,2017-09-23
7947839,2017-09-25
7947839,2017-10-05
7947839,2017-10-09
7947839,2017-10-10
7947839,2017-10-13
7947839,2017-10-15
7947839,2017-10-17
7947839,2017-10-23
7947839,2017-11-02
7947839,2017-11-05
7947839,2017-11-12
7947839,2017-11-17
7947839,2017-11-19
7947839,2017-11-23
7947839,2017-11-26
7947839,2017-12-01
7947839,2017-12-14
7947839,2017-12-17
7947839,2017-12-19
7947839,2017-12-30
7947839,2018-01-01
7947839,2018-01-04
7947839,2018-01-07
7947839,2018-01-11
7947839,2018-01-15
7947839,2018-01-21
7947839,2018-01-24
7947839,2018-01-28
7947839,2018-01-31
7947839,2018-02-04
7947839,2018-02-06
7947839,2018-02-12
7947839,2018-02-18
7947839,2018-02-22
7947839,2018-03-06
7947839,2018-03-09
7947839,2018-03-11
7947839,2018-03-13
7947839,2018-03-14
7947839,2018-03-16
7947839,2018-03-18
7947839,2018-03-21
7947839,2018-03-28
7947839,2018-03-31
7947839,2018-04-02
7947839,2018-04-06
7947839,2018-04-08
7947839,2018-04-16
7947839,2018-04-20
7947839,2018-04-23
7947839,2018-04-26
7947839,2018-04-29
7947839,2018-05-05
7947839,2018-05-08
7947839,2018-05-10
7947839,2018-05-15
7947839,2018-05-21
7947839,2018-05-24
7947839,2018-05-28
7947839,2018-05-30
7947839,2018-06-01
7947839,2018-06-05
7947839,2018-06-06
7947839,2018-06-12
7947839,2018-06-13
7947839,2018-06-17
7947839,2018-06-21
7947839,2018-06-25
7947839,2018-06-27
7947839,2018-06-28
7947839,2018-07-02
7947839,2018-07-04
7947839,2018-07-07
7947839,2018-07-09
7947839,2018-07-12
7947839,2018-07-16
7947839,2018-07-17
7947839,2018-07-19
7947839,2018-07-23
7947839,2018-07-26
7947839,2018-07-29
7947839,2018-07-30
7947839,2018-08-05
7947839,2018-08-13
7947839,2018-08-17
7947839,2018-08-19
7947839,2018-08-20
7947839,2018-08-24
7947839,2018-08-27
7947839,2018-09-03
7947839,2018-09-07
7947839,2018-09-12
7947839,2018-09-22
7947839,2018-09-25
7947839,2018-09-26
7947839,2018-10-01
7947839,2018-10-05
7947839,2018-10-08
7947839,2018-10-11
7947839,2018-10-12
7947839,2018-10-18
7947839,2018-10-19
7947839,2018-10-21
7947839,2018-10-24
7947839,2018-10-26
7947839,2018-10-28
7947839,2018-10-29
7947839,2018-11-01
7947839,2018-11-06
7947839,2018-11-18
7947839,2018-11-21
7947839,2018-11-30
7947839,2018-12-02
7947839,2018-12-14
7947839,2018-12-20
7947839,2018-12-23
7947839,2018-12-30
7947839,2019-01-01
7947839,2019-01-03
7947839,2019-01-14
7947839,2019-01-17
7947839,2019-01-27
7947839,2019-02-10
7947839,2019-02-17
7947839,2019-02-22
7947839,2019-03-06
7947839,2019-03-09
7947839,2019-03-17
7947839,2019-03-22
7947839,2019-03-27
7947839,2019-03-28
7947839,2019-03-29
7947839,2019-03-31
7947839,2019-04-03
7947839,2019-04-05
7947839,2019-04-07
7947839,2019-04-10
7947839,2019-04-18
7947839,2019-04-21
7947839,2019-04-26
7947839,2019-04-28
7947839,2019-05-05
7947839,2019-05-08
7947839,2019-05-10
7947839,2019-05-14
7947839,2019-05-16
7947839,2019-05-17
7947839,2019-05-19
7947839,2019-05-20
7947839,2019-05-21
7947839,2019-05-24
7947839,2019-05-27
7947839,2019-05-31
7947839,2019-06-06
7947839,2019-06-09
7947839,2019-06-12
7947839,2019-06-13
7947839,2019-06-17
7947839,2019-06-24
7947839,2019-06-27
7947839,2019-06-30
7947839,2019-07-03
7947839,2019-07-08
7947839,2019-07-14
7947839,2019-07-19
7947839,2019-07-31
7947839,2019-08-05
7947839,2019-08-08
7947839,2019-08-09
7947839,2019-08-11
7947839,2019-08-13
7947839,2019-08-19
7947839,2019-08-26
7947839,2019-08-30
7947839,2019-09-02
7947839,2019-09-07
7947839,2019-09-14
7947839,2019-09-26
7947839,2019-09-27
7947839,2019-10-02
7947839,2019-10-06
7947839,2019-10-07
7947839,2019-10-10
7947839,2019-10-14
7947839,2019-10-20
7947839,2019-10-23
7947839,2019-10-25
7947839,2019-10-29
7947839,2019-10-31
7947839,2019-11-02
7947839,2019-11-04
7947839,2019-11-10
7947839,2019-11-13
7966916,2015-10-05
7966916,2015-10-12
7966916,2015-10-18
7966916,2015-10-19
7966916,2015-10-20
7966916,2015-10-21
7966916,2015-11-07
7966916,2015-11-09
7966916,2015-11-14
7966916,2015-12-01
7966916,2015-12-14
7966916,2015-12-21
7966916,2016-01-17
7966916,2016-01-19
7966916,2016-01-22
7966916,2016-01-25
7966916,2016-02-01
7966916,2016-02-05
7966916,2016-02-15
7966916,2016-02-20
7966916,2016-02-29
7966916,2016-03-06
7966916,2016-03-09
7966916,2016-03-17
7966916,2016-03-22
7966916,2016-03-26
7966916,2016-03-27
7966916,2016-04-04
7966916,2016-04-08
7966916,2016-04-17
7966916,2016-04-24
7966916,2016-05-01
7966916,2016-05-06
7966916,2016-05-09
7966916,2016-05-15
7966916,2016-05-23
7966916,2016-05-29
7966916,2016-06-01
7966916,2016-06-06
7966916,2016-06-13
7966916,2016-06-19
7966916,2016-06-28
7966916,2016-07-01
7966916,2016-07-04
7966916,2016-07-17
7966916,2016-07-20
7966916,2016-07-23
7966916,2016-07-26
7966916,2016-08-05
7966916,2016-08-07
7966916,2016-08-10
7966916,2016-08-13
7966916,2016-08-16
7966916,2016-08-21
7966916,2016-09-04
7966916,2016-09-11
7966916,2016-09-18
7966916,2016-09-30
7966916,2016-10-02
7966916,2016-10-09
7966916,2016-10-23
7966916,2016-10-30
7966916,2016-11-01
7966916,2016-11-27
7966916,2017-01-01
7966916,2017-01-15
7966916,2017-02-12
7966916,2017-02-19
7966916,2017-03-06
7966916,2017-03-12
7966916,2017-04-02
7966916,2017-04-09
7966916,2017-04-11
7966916,2017-04-17
7966916,2017-05-01
7966916,2017-05-07
7966916,2017-05-14
7966916,2017-05-21
7966916,2017-06-04
7966916,2017-06-21
7966916,2017-06-25
7966916,2017-07-17
7966916,2017-07-24
7966916,2017-07-29
7966916,2017-08-06
7966916,2017-08-13
7966916,2017-08-17
7966916,2017-08-26
7966916,2017-09-03
7966916,2017-09-17
7966916,2017-09-24
7966916,2017-10-03
7966916,2017-10-09
7966916,2017-10-17
7966916,2017-10-24
7966916,2017-11-19
7966916,2018-01-02
7966916,2018-02-18
7966916,2018-03-04
7966916,2018-03-18
7966916,2018-03-25
7966916,2018-04-01
7966916,2018-04-08
7966916,2018-04-23
7966916,2018-04-29
7966916,2018-05-07
7966916,2018-05-14
7966916,2018-05-18
7966916,2018-05-21
7966916,2018-06-10
7966916,2018-06-24
7966916,2018-07-08
7966916,2018-07-16
7966916,2018-07-20
7966916,2018-07-22
7966916,2018-07-29
7966916,2018-08-05
7966916,2018-08-14
7966916,2018-08-26
7966916,2018-09-05
7966916,2018-09-30
7966916,2018-10-15
7966916,2018-10-28
7966916,2018-11-04
7966916,2018-12-02
7966916,2019-01-01
7966916,2019-02-17
7966916,2019-03-17
7966916,2019-03-24
7966916,2019-03-31
7966916,2019-04-28
7966916,2019-05-05
7966916,2019-05-14
7966916,2019-05-19
7966916,2019-06-09
7966916,2019-06-23
7966916,2019-07-01
7966916,2019-07-07
7966916,2019-07-14
7966916,2019-08-04
7966916,2019-08-12
7966916,2019-08-18
7966916,2019-08-25
7966916,2019-09-02
7966916,2019-09-08
7966916,2019-09-15
7966916,2019-09-22
7966916,2019-10-07
7966916,2019-10-21
7966916,2019-10-27
7966916,2019-11-03
7966916,2019-11-10
7966916,2019-11-18
7967886,2015-09-07
7967886,2015-10-06
7967886,2015-11-08
7967886,2015-11-17
7967886,2015-11-23
7967886,2015-11-28
7967886,2015-12-16
7967886,2016-06-10
7967886,2016-11-01
7967886,2018-11-26
7967886,2019-04-10
7967886,2019-10-06
7970419,2015-10-11
7970419,2015-10-18
7970419,2015-10-25
7970419,2015-11-01
7970419,2015-12-14
7970419,2015-12-30
7970419,2016-01-10
7970419,2016-03-13
7970419,2016-03-20
7970419,2016-09-11
7970419,2016-09-26
7970419,2016-10-02
7970419,2016-10-11
7970419,2016-10-17
7970419,2016-10-23
7970419,2016-10-30
7970419,2016-11-06
7970419,2016-11-27
7970419,2016-12-28
7970419,2017-01-02
7970419,2017-02-13
7970419,2017-02-19
7970419,2017-04-02
7970419,2017-04-16
7970419,2017-04-30
7970419,2017-05-07
7970419,2017-05-22
7970419,2017-05-28
7970419,2017-07-29
7970419,2017-08-13
7970419,2017-08-27
7970419,2017-09-04
7970419,2017-10-09
7970419,2017-11-05
7970419,2018-03-25
7970419,2018-04-01
7970419,2018-04-07
7970419,2018-04-15
7970419,2018-04-22
7970419,2018-04-30
7970419,2018-05-06
7970419,2018-05-25
7970419,2018-05-28
7970419,2018-06-04
7970419,2018-06-11
7970419,2018-06-24
7970419,2018-07-08
7970419,2018-07-22
7970419,2018-07-29
7970419,2018-08-06
7970419,2018-08-12
7970419,2018-08-19
7970419,2018-09-03
7970419,2018-09-09
7970419,2018-09-16
7970419,2018-09-23
7970419,2018-10-14
7970419,2018-10-21
7970419,2018-10-28
7970419,2018-11-04
7970419,2018-11-11
7970419,2018-12-09
7970419,2018-12-16
7970419,2018-12-25
7970419,2018-12-31
7970419,2019-02-10
7970419,2019-02-24
7970419,2019-03-03
7970419,2019-03-17
7970419,2019-03-24
7970419,2019-03-31
7970419,2019-04-07
7970419,2019-04-14
7970419,2019-04-20
7970419,2019-05-06
7970419,2019-05-12
7970419,2019-05-20
7970419,2019-05-27
7970419,2019-06-02
7970419,2019-06-23
7970419,2019-06-30
7970419,2019-07-06
7970419,2019-07-13
7970419,2019-07-21
7970419,2019-08-12
7970419,2019-08-18
7970419,2019-08-25
7970419,2019-09-02
7970419,2019-09-07
7970419,2019-09-22
7970419,2019-09-29
7970419,2019-10-02
7970419,2019-10-06
7970419,2019-10-20
7970419,2019-10-27
7970419,2019-11-03
7970419,2019-11-11
7995120,2016-01-11
7995120,2016-03-08
7995120,2016-03-16
7995120,2016-04-05
7995120,2016-05-29
7995120,2016-06-20
7995120,2016-07-17
7995120,2016-08-01
7995120,2016-09-06
7995120,2016-10-29
7995120,2017-01-02
7995120,2017-03-13
7995120,2017-06-05
7995120,2017-09-14
7995120,2018-01-02
7995120,2018-04-23
7995120,2018-06-24
7995120,2018-09-03
7995120,2018-10-08
7995120,2018-10-22
7995120,2018-10-28
7995120,2018-11-12
7995120,2019-01-02
7995120,2019-02-25
7995120,2019-03-03
7995120,2019-03-17
7995120,2019-05-28
7995120,2019-06-18
7995120,2019-06-29
7995120,2019-09-02
7995120,2019-09-29
7997863,2016-02-14
7997863,2016-02-21
7997863,2016-03-13
7997863,2016-04-01
7997863,2016-04-09
7997863,2016-04-25
7997863,2016-05-19
7997863,2016-05-29
7997863,2016-06-06
7997863,2016-06-27
7997863,2016-07-25
7997863,2016-07-28
7997863,2016-08-15
7997863,2016-08-29
7997863,2016-09-12
7997863,2016-09-25
7997863,2016-10-11
7997863,2016-10-20
7997863,2016-11-06
7997863,2017-01-15
7997863,2017-02-19
7997863,2017-03-05
7997863,2017-03-12
7997863,2017-04-11
7997863,2017-05-28
7997863,2017-06-18
7997863,2017-06-25
7997863,2017-07-03
7997863,2017-07-26
7997863,2017-10-01
7997863,2017-10-08
7997863,2017-10-16
7997863,2017-10-22
7997863,2017-11-12
7997863,2017-12-10
7997863,2018-04-29
7997863,2019-06-24
7997863,2019-10-13
7998973,2015-09-28
7998973,2015-10-12
7998973,2015-10-26
7998973,2015-11-02
7998973,2015-11-16
7998973,2016-04-10
7998973,2016-06-06
7998973,2016-07-03
7998973,2016-07-17
7998973,2016-07-26
7998973,2016-10-16
7998973,2016-10-23
7998973,2016-11-13
7998973,2016-12-29
7998973,2017-04-23
7998973,2017-04-30
7998973,2017-07-02
7998973,2017-08-27
7998973,2017-10-08
7998973,2017-10-22
8030827,2015-09-13
8030827,2015-09-21
8030827,2015-09-27
8030827,2015-10-04
8030827,2015-10-11
8030827,2015-10-16
8030827,2015-10-18
8030827,2015-10-20
8030827,2015-10-24
8030827,2015-10-25
8030827,2015-11-09
8030827,2015-11-14
8030827,2015-11-25
8030827,2015-11-29
8030827,2015-12-23
8030827,2016-01-05
8030827,2016-05-01
8030827,2016-09-25
8030827,2016-10-09
8030827,2016-10-31
8030827,2016-11-13
8030827,2016-11-20
8030827,2017-01-23
8030827,2017-03-05
8051829,2015-08-30
8051829,2015-09-07
8051829,2015-09-14
8051829,2015-09-21
8051829,2015-09-27
8051829,2015-11-02
8051829,2015-11-08
8051829,2015-12-13
8051829,2015-12-20
8051829,2015-12-28
8051829,2016-01-05
8051829,2016-01-24
8051829,2016-02-08
8051829,2016-02-15
8051829,2016-03-08
8051829,2016-04-18
8051829,2016-05-15
8051829,2016-06-12
8051829,2016-06-20
8051829,2016-07-05
8051829,2016-07-10
8051829,2016-07-19
8051829,2016-08-01
8051829,2016-08-07
8051829,2016-08-15
8051829,2016-08-29
8051829,2016-09-05
8051829,2016-09-11
8051829,2016-09-25
8051829,2016-10-02
8051829,2016-10-10
8051829,2016-10-16
8051829,2016-11-13
8051829,2016-12-04
8051829,2016-12-11
8051829,2017-01-01
8051829,2017-02-19
8051829,2017-02-26
8051829,2017-03-05
8051829,2017-03-12
8051829,2017-03-19
8051829,2017-03-26
8051829,2017-04-02
8051829,2017-04-10
8051829,2017-04-17
8051829,2017-04-30
8051829,2017-05-07
8051829,2017-05-14
8051829,2017-05-20
8051829,2017-05-28
8051829,2017-06-04
8051829,2017-06-11
8051829,2017-07-02
8051829,2017-07-09
8051829,2017-07-16
8051829,2017-07-23
8051829,2017-08-06
8051829,2017-08-13
8051829,2017-08-21
8051829,2017-08-27
8051829,2017-09-04
8051829,2017-09-10
8051829,2017-09-17
8051829,2017-09-24
8051829,2017-10-01
8051829,2017-10-15
8051829,2017-11-19
8051829,2018-02-18
8051829,2018-02-25
8051829,2018-03-05
8051829,2018-03-11
8051829,2018-04-01
8051829,2018-04-08
8051829,2018-04-15
8051829,2018-04-22
8051829,2018-05-28
8051829,2018-06-03
8051829,2018-06-10
8051829,2018-06-25
8051829,2018-07-01
8051829,2018-07-22
8051829,2018-08-05
8051829,2018-08-12
8051829,2018-08-19
8051829,2018-09-09
8051829,2018-09-15
8051829,2018-10-14
8051829,2018-10-21
8051829,2018-10-28
8051829,2018-11-04
8051829,2018-11-11
8051829,2018-12-23
8051829,2019-02-17
8051829,2019-03-17
8051829,2019-04-21
8051829,2019-04-28
8051829,2019-05-26
8051829,2019-06-16
8051829,2019-06-23
8051829,2019-06-30
8051829,2019-07-14
8051829,2019-07-21
8051829,2019-08-04
8051829,2019-08-19
8051829,2019-09-02
8051829,2019-09-08
8051829,2019-09-29
8051829,2019-10-27
8051829,2019-11-03
8051829,2019-11-10
8051829,2019-11-17
8064417,2015-11-10
8064417,2016-03-22
8064417,2016-10-10
8064417,2016-11-06
8064417,2017-02-27
8064417,2017-07-02
8064417,2017-07-05
8064417,2017-08-20
8064417,2017-09-10
8085716,2015-09-06
8085716,2015-09-29
8085716,2015-10-02
8085716,2015-10-20
8085716,2015-10-26
8085716,2015-11-02
8085716,2015-12-24
8085716,2015-12-31
8085716,2016-01-02
8085716,2016-02-01
8085716,2016-02-23
8085716,2016-02-29
8085716,2016-03-06
8085716,2016-03-25
8085716,2016-03-26
8085716,2016-04-11
8085716,2016-04-17
8085716,2016-04-24
8085716,2016-05-01
8085716,2016-05-05
8085716,2016-05-08
8085716,2016-05-14
8085716,2016-05-16
8085716,2016-05-22
8085716,2016-05-28
8085716,2016-05-31
8085716,2016-06-08
8085716,2016-06-19
8085716,2016-06-26
8085716,2016-07-04
8085716,2016-07-17
8085716,2016-07-26
8085716,2016-07-30
8085716,2016-08-14
8085716,2016-09-04
8085716,2016-09-17
8085716,2016-10-10
8085716,2016-10-16
8085716,2016-10-23
8085716,2016-11-06
8085716,2016-11-12
8085716,2016-11-14
8085716,2016-11-28
8085716,2016-12-11
8085716,2017-01-01
8085716,2017-02-21
8085716,2017-03-12
8085716,2017-03-19
8085716,2017-03-26
8085716,2017-04-12
8085716,2017-04-15
8085716,2017-04-17
8085716,2017-04-22
8085716,2017-04-30
8085716,2017-05-08
8085716,2017-05-18
8085716,2017-05-21
8085716,2017-05-24
8085716,2017-06-01
8085716,2017-06-11
8085716,2017-07-03
8085716,2017-07-08
8085716,2017-07-16
8085716,2017-07-30
8085716,2017-08-21
8085716,2017-09-04
8085716,2017-09-09
8085716,2017-09-18
8085716,2017-10-01
8085716,2017-10-09
8085716,2017-10-24
8085716,2017-11-03
8085716,2017-11-12
8085716,2017-11-25
8085716,2017-12-03
8085716,2017-12-16
8085716,2017-12-31
8085716,2018-05-20
8085716,2018-05-27
8085716,2018-06-20
8085716,2018-07-12
8085716,2018-07-16
8085716,2018-07-24
8085716,2018-08-16
8085716,2018-08-19
8085716,2018-09-04
8085716,2018-09-24
8085716,2018-09-30
8085716,2018-10-07
8085716,2018-10-15
8085716,2018-10-20
8085716,2018-10-22
8085716,2018-10-28
8085716,2018-11-05
8085716,2018-11-12
8085716,2018-11-29
8085716,2018-12-24
8085716,2019-01-09
8085716,2019-01-28
8085716,2019-02-17
8085716,2019-03-23
8085716,2019-04-12
8085716,2019-04-20
8085716,2019-04-29
8085716,2019-05-04
8085716,2019-05-12
8085716,2019-05-21
8085716,2019-05-27
8085716,2019-06-01
8085716,2019-06-07
8085716,2019-06-23
8085716,2019-07-01
8085716,2019-07-07
8085716,2019-07-22
8085716,2019-07-29
8085716,2019-08-06
8085716,2019-08-12
8085716,2019-08-25
8085716,2019-09-23
8085716,2019-10-06
8085716,2019-10-13
8085716,2019-10-27
8085716,2019-11-02
8085716,2019-11-10
8085716,2019-11-17
8089299,2016-01-15
8089299,2016-07-01
8089299,2016-11-29
8089299,2019-04-16
8089299,2019-05-01
8089299,2019-06-07
8089299,2019-06-19
8089299,2019-08-16
8133377,2015-10-05
8133377,2015-10-12
8133377,2015-10-15
8133377,2015-10-19
8133377,2015-11-09
8133377,2015-11-23
8133377,2015-12-08
8133377,2016-01-01
8133377,2016-01-09
8133377,2016-01-11
8133377,2016-01-18
8133377,2016-02-15
8133377,2016-02-22
8133377,2016-03-08
8133377,2016-03-19
8133377,2016-03-22
8133377,2016-04-11
8133377,2016-04-17
8133377,2016-04-25
8133377,2016-05-01
8133377,2016-05-08
8133377,2016-05-10
8133377,2016-05-15
8133377,2016-05-18
8133377,2016-07-02
8133377,2016-07-31
8133377,2016-08-14
8133377,2016-10-02
8133377,2016-10-16
8133377,2016-10-30
8133377,2016-12-04
8133377,2016-12-18
8133377,2017-01-16
8133377,2017-01-29
8133377,2017-02-26
8133377,2017-03-05
8133377,2017-04-09
8133377,2017-04-16
8133377,2017-05-29
8133377,2017-06-25
8133377,2017-08-06
8133377,2017-08-15
8133377,2017-08-20
8133377,2017-09-03
8133377,2017-09-10
8133377,2017-10-01
8133377,2017-10-15
8133377,2017-10-23
8133377,2017-11-05
8133377,2017-11-12
8133377,2017-11-19
8133377,2017-11-26
8133377,2018-01-15
8133377,2018-01-28
8133377,2018-02-05
8133377,2018-02-11
8133377,2018-02-18
8133377,2018-03-11
8133377,2018-03-25
8133377,2018-04-08
8133377,2018-04-22
8133377,2018-04-29
8133377,2018-05-06
8133377,2018-05-13
8133377,2018-05-25
8133377,2018-06-03
8133377,2018-06-10
8133377,2018-06-26
8133377,2018-10-08
8133377,2018-10-21
8133377,2018-11-12
8133377,2018-12-02
8133377,2019-01-02
8133377,2019-02-25
8133377,2019-03-10
8133377,2019-04-07
8133377,2019-04-28
8133377,2019-05-07
8133377,2019-05-19
8133377,2019-06-02
8133377,2019-06-09
8133377,2019-06-16
8133377,2019-07-14
8133377,2019-07-21
8133377,2019-07-28
8133377,2019-08-11
8133377,2019-08-18
8133377,2019-10-06
8133377,2019-10-20
8133377,2019-10-28
8133377,2019-11-10
8133377,2019-11-24
8173732,2015-09-07
8173732,2015-09-08
8173732,2015-09-21
8173732,2015-09-28
8173732,2015-10-05
8173732,2015-10-13
8173732,2015-10-19
8173732,2015-10-24
8173732,2015-11-09
8173732,2015-11-16
8173732,2015-11-28
8173732,2015-12-25
8173732,2016-03-01
8173732,2016-04-08
8173732,2016-11-06
8173732,2017-01-02
8173732,2017-04-24
8173732,2017-05-15
8173732,2017-05-28
8173732,2017-08-14
8173732,2018-05-04
8173732,2018-05-29
8173732,2018-08-05
8173732,2018-11-26
8173732,2019-09-02
8173732,2019-09-05
8173732,2019-09-06
8173732,2019-11-04
8193368,2015-09-07
8193368,2015-09-08
8193368,2015-09-13
8193368,2015-09-28
8193368,2015-10-13
8193368,2015-10-18
8193368,2015-10-19
8193368,2015-10-27
8193368,2015-11-02
8193368,2016-02-15
8193368,2016-03-09
8193368,2016-03-09
8193368,2016-03-13
8193368,2016-03-30
8193368,2016-04-18
8193368,2016-05-08
8193368,2016-05-22
8193368,2016-05-31
8193368,2016-06-05
8193368,2016-06-14
8193368,2016-06-20
8193368,2016-06-28
8193368,2016-07-04
8193368,2016-07-06
8193368,2016-07-10
8193368,2016-07-18
8193368,2016-07-25
8193368,2016-08-02
8193368,2016-08-10
8193368,2016-08-13
8193368,2016-08-28
8193368,2016-09-06
8193368,2016-09-12
8193368,2016-09-18
8193368,2016-09-25
8193368,2016-10-02
8193368,2016-10-06
8193368,2016-10-09
8193368,2016-10-16
8193368,2016-10-30
8193368,2016-11-06
8193368,2016-11-13
8193368,2016-11-19
8193368,2016-11-21
8193368,2016-11-27
8193368,2016-12-16
8193368,2016-12-24
8193368,2016-12-29
8193368,2017-01-01
8193368,2017-01-16
8193368,2017-02-05
8193368,2017-02-12
8193368,2017-02-19
8193368,2017-02-21
8193368,2017-02-26
8193368,2017-03-05
8193368,2017-03-08
8193368,2017-03-17
8193368,2017-03-19
8193368,2017-03-28
8193368,2017-03-31
8193368,2017-04-02
8193368,2017-04-09
8193368,2017-04-16
8193368,2017-04-23
8193368,2017-05-07
8193368,2017-05-14
8193368,2017-05-29
8193368,2017-06-04
8193368,2017-06-11
8193368,2017-07-04
8193368,2017-07-14
8193368,2017-07-20
8193368,2017-07-23
8193368,2017-07-31
8193368,2017-08-06
8193368,2017-08-21
8193368,2017-09-04
8193368,2017-09-15
8193368,2017-09-24
8193368,2017-10-01
8193368,2017-10-08
8193368,2017-10-14
8193368,2017-10-20
8193368,2017-10-22
8193368,2017-11-05
8193368,2017-11-12
8193368,2017-11-19
8193368,2017-11-26
8193368,2017-12-10
8193368,2017-12-18
8193368,2018-01-01
8193368,2018-01-07
8193368,2018-01-15
8193368,2018-02-04
8193368,2018-02-18
8193368,2018-03-04
8193368,2018-03-06
8193368,2018-03-11
8193368,2018-03-25
8193368,2018-03-28
8193368,2018-04-01
8193368,2018-04-05
8193368,2018-04-08
8193368,2018-04-14
8193368,2018-04-17
8193368,2018-04-22
8193368,2018-04-29
8193368,2018-05-06
8193368,2018-05-16
8193368,2018-05-21
8193368,2018-05-25
8193368,2018-05-29
8193368,2018-06-01
8193368,2018-06-03
8193368,2018-06-08
8193368,2018-06-17
8193368,2018-07-04
8193368,2018-07-10
8193368,2018-07-13
8193368,2018-07-15
8193368,2018-07-17
8193368,2018-07-23
8193368,2018-07-26
8193368,2018-07-28
8193368,2018-07-30
8193368,2018-08-08
8193368,2018-08-10
8193368,2018-08-12
8193368,2018-08-16
8193368,2018-08-20
8193368,2018-08-26
8193368,2018-08-30
8193368,2018-09-02
8193368,2018-09-06
8193368,2018-09-09
8193368,2018-09-14
8193368,2018-09-23
8193368,2018-09-27
8193368,2018-09-29
8193368,2018-10-03
8193368,2018-10-08
8193368,2018-10-13
8193368,2018-10-22
8193368,2018-10-25
8193368,2018-11-01
8193368,2018-11-03
8193368,2018-11-11
8193368,2018-11-14
8193368,2018-11-18
8193368,2018-11-21
8193368,2018-11-23
